session,outer_fold,inner_fold,outer_train_cycle_ids,outer_test_cycle_ids,inner_train_cycle_ids,inner_validation_cycle_ids,inner_train_cycle_count,inner_validation_cycle_count,normalization_fit_cycle_ids,outer_test_inner_train_overlap_count,outer_test_inner_validation_overlap_count,inner_train_validation_overlap_count,inner_train_union_validation_equals_outer_train,inner_validation_excluded_from_normalization_fit,matches_existing_outer_train_cycle_set,training_set_fingerprint_sha256,evaluation_set_fingerprint_sha256,same_training_set_occurrence_count,strict_training_cache_reuse_possible
807,2,1,"0,1,4,5,6,7,8,9,10,11","2,3","1,4,5,6,7,8,9,10,11",0,9,1,"1,4,5,6,7,8,9,10,11",0,0,0,True,True,False,dd9abb605e6577e875f691ff07cd802fca29ed7e0b0410fb21b6983030eec74e,c42540836bb9270e67c0a522d77fc06d468022f28d0c8cda4cc635fdb90e255c,1,False
807,2,2,"0,1,4,5,6,7,8,9,10,11","2,3","0,4,5,6,7,8,9,10,11",1,9,1,"0,4,5,6,7,8,9,10,11",0,0,0,True,True,False,676b30107c6968330b86662d6845c17f1371233ef2879881bf3326145bb0f1bb,d922e3d13a31d042c232753170a8569a67ca9418c6aa67ddb72efa703de45ee6,1,False
807,2,3,"0,1,4,5,6,7,8,9,10,11","2,3","0,1,5,6,7,8,9,10,11",4,9,1,"0,1,5,6,7,8,9,10,11",0,0,0,True,True,False,2f71e91d7607cbeccc75bbf38724de5b7c71ebd6cc182dbd4ac312b8c59becee,5942dd453f4d9f1076186ca8a27c55e15006a8b402b34028659a4edf7a152e29,1,False
807,2,4,"0,1,4,5,6,7,8,9,10,11","2,3","0,1,4,6,7,8,9,10,11",5,9,1,"0,1,4,6,7,8,9,10,11",0,0,0,True,True,False,7982e0d11735a8671c8433725ce77188b0c90c28f7a305703654f0555d4871a2,9bed86864345dda4c5f656b9b779017d93011e2c29e0b1344e5adcf8a88c9d8b,1,False
807,2,5,"0,1,4,5,6,7,8,9,10,11","2,3","0,1,4,5,7,8,9,10,11",6,9,1,"0,1,4,5,7,8,9,10,11",0,0,0,True,True,False,4302ebe068cdbf340053e72c13c4eebd2d000a91fac87fc200b8b5eaab40d167,43b560a34186dba7fa8b9e6ce7b98720bc5be2c39709c70d9c76f59266c55680,1,False
807,2,6,"0,1,4,5,6,7,8,9,10,11","2,3","0,1,4,5,6,8,9,10,11",7,9,1,"0,1,4,5,6,8,9,10,11",0,0,0,True,True,False,b5ede237a12844978c5a5c01585aa7383b8df6e5c0508a10bb1471356196d778,67f144da3cf2eaf7be08a33084d23dfcaf9717dcbb26780e11691a6e9a57721e,1,False
807,2,7,"0,1,4,5,6,7,8,9,10,11","2,3","0,1,4,5,6,7,9,10,11",8,9,1,"0,1,4,5,6,7,9,10,11",0,0,0,True,True,False,8cadc2986a567e1f80380ed459ddfb02e584dc81f8f0dbcb88cdb09998d51867,6111113d6d73816bd93f660f00451f17faf655bd7869216af3a8413f619eadde,1,False
807,2,8,"0,1,4,5,6,7,8,9,10,11","2,3","0,1,4,5,6,7,8,10,11",9,9,1,"0,1,4,5,6,7,8,10,11",0,0,0,True,True,False,0570021f903d127834db542b9ebddfa7293fbc9e63b60b5b19542322cc3cb027,6f7e71cedeb7506b03c8221a29c263b603d95f4c831edf106e9073e410b9e45b,1,False
807,2,9,"0,1,4,5,6,7,8,9,10,11","2,3","0,1,4,5,6,7,8,9,11",10,9,1,"0,1,4,5,6,7,8,9,11",0,0,0,True,True,False,1d2e08928c65bee0926be7617dca3b7bde04a8725f868d11cfbfa000f5062fd3,67c15c54b58a83c8d6ae5f62871ee8c570fb4d93a2f541dd3d108d0b1724752a,1,False
807,2,10,"0,1,4,5,6,7,8,9,10,11","2,3","0,1,4,5,6,7,8,9,10",11,9,1,"0,1,4,5,6,7,8,9,10",0,0,0,True,True,False,14f0393feeade108197965820d3535215dfbe6b6f6d617e184972185a0b7fdd9,b59938f02f817e88e860d4e063da3d369b9163feec4ab188e94d6ec0b3546d73,1,False
807,3,1,"0,1,2,3,5,6,7,8,9,10,11",4,"2,3,5,6,7,8,9,10,11","0,1",9,2,"2,3,5,6,7,8,9,10,11",0,0,0,True,True,False,1c9988ff3c053e89a7b8ff9d361789a15e4f9ff498531a0193411e457556c981,581ae1bc68e0f9f960e505980513cb9ac3051a1e156af18c1c04e6db247730cd,2,True
807,3,2,"0,1,2,3,5,6,7,8,9,10,11",4,"0,1,3,5,6,7,8,9,10,11",2,10,1,"0,1,3,5,6,7,8,9,10,11",0,0,0,True,True,False,a724ece9bb8057682af6d6a04d7734e186b878db832a3511dfb6891afb34db80,7bfa871a3b849bf62f6c16f69b5863cfc410de02f7a612d35763e91e43dd8bda,1,False
807,3,3,"0,1,2,3,5,6,7,8,9,10,11",4,"0,1,2,5,6,7,8,9,10,11",3,10,1,"0,1,2,5,6,7,8,9,10,11",0,0,0,True,True,False,7bd781d2ee62d2d325b4b88cb06e7bbca3fad23e1482c9b0c6d58b8515d9df16,50b1a6dd8f6168ef0b66ae2d607ac07e038279211ad36e40ad05005d240199ba,1,False
807,3,4,"0,1,2,3,5,6,7,8,9,10,11",4,"0,1,2,3,6,7,8,9,10,11",5,10,1,"0,1,2,3,6,7,8,9,10,11",0,0,0,True,True,False,fb547d44b77cb184cffa3f0cad279bc549acc94af8c1b776037a77a73bc44761,c3241416561fda9206f7c7dd222af02234353e5a638aa883a6ed22b141fd3c22,2,True
807,3,5,"0,1,2,3,5,6,7,8,9,10,11",4,"0,1,2,3,5,7,8,9,10,11",6,10,1,"0,1,2,3,5,7,8,9,10,11",0,0,0,True,True,False,2eee86a1e71d24995d829829cd4f92f9d404048ca504f106fb3db2caaf2812e9,5e798b746dbb591c4508ae1872850ed2fd0effda2db32a5ea7eb05b7fdf7a253,2,True
807,3,6,"0,1,2,3,5,6,7,8,9,10,11",4,"0,1,2,3,5,6,8,9,10,11",7,10,1,"0,1,2,3,5,6,8,9,10,11",0,0,0,True,True,False,ba65ae2676cf113a4bd461631eeee9861e0cde317a597204d55f4bf4836e5fb1,cad4254cee13e2412162aa82adff319a0aa324af342df5387b0f41b140966af3,2,True
807,3,7,"0,1,2,3,5,6,7,8,9,10,11",4,"0,1,2,3,5,6,7,9,10,11",8,10,1,"0,1,2,3,5,6,7,9,10,11",0,0,0,True,True,False,dc5393ede2d51276583f380446c4d9dfd18cff150e6b56da8672dc898e894772,941cee0b2900ceabd13731257ec2d213c31407a5d8f0702827a296d312875a2e,2,True
807,3,8,"0,1,2,3,5,6,7,8,9,10,11",4,"0,1,2,3,5,6,7,8,10,11",9,10,1,"0,1,2,3,5,6,7,8,10,11",0,0,0,True,True,False,ddacbfdb34a0306a238b0cd3f6f2a791680a1f69bee779082509d1f415b2aae1,5ff476dd6f2e89024fc88ae1c37a6f72be54fa04214e0e6a632ce592ffae0ba3,2,True
807,3,9,"0,1,2,3,5,6,7,8,9,10,11",4,"0,1,2,3,5,6,7,8,9,11",10,10,1,"0,1,2,3,5,6,7,8,9,11",0,0,0,True,True,False,66b2ffbd9a67d6f6c00c9163eb890a739b0398e2c45304c41eecf71873310a24,b5edbb50ebc0ce65304ff0bee5d964057f6b9579d54a4fb15b6dc583f947d0d0,2,True
807,3,10,"0,1,2,3,5,6,7,8,9,10,11",4,"0,1,2,3,5,6,7,8,9,10",11,10,1,"0,1,2,3,5,6,7,8,9,10",0,0,0,True,True,False,6f33aecba44a26763a65833a7d387d3fa8f44478c938cd2255e3aec310df2c92,8b35a6feebb2ffd1a5a422bdd8909a092430fd478ff9b2402726471adc1896d4,2,True
807,4,1,"0,1,2,3,4,6,7,8,9,10,11",5,"2,3,4,6,7,8,9,10,11","0,1",9,2,"2,3,4,6,7,8,9,10,11",0,0,0,True,True,False,1e75ae2c55c15d43ae3937f460935dd5284dd429f16e4734e4b088f2a512526e,91dede064ed974df64d130792f14d9afd1ca37ae887fc29da9a0db86d4a617c0,2,True
807,4,2,"0,1,2,3,4,6,7,8,9,10,11",5,"0,1,3,4,6,7,8,9,10,11",2,10,1,"0,1,3,4,6,7,8,9,10,11",0,0,0,True,True,False,56d0b0294ca2fe99508dafe622f80f1e833056cfe6312384f7dbcdd32291540d,f1f2ffead2a8a5aff7cb1fd15dbf6fec23afadce69233450fd5a6ad035172541,1,False
807,4,3,"0,1,2,3,4,6,7,8,9,10,11",5,"0,1,2,4,6,7,8,9,10,11",3,10,1,"0,1,2,4,6,7,8,9,10,11",0,0,0,True,True,False,7c76d6d39be0e5033ed9c1453fe5334543e32b88044644675b69ed82b760681a,7fc2a0764c622553cac7fd07995940e13da6f99aaf7aeaab3de0920ade3064b3,1,False
807,4,4,"0,1,2,3,4,6,7,8,9,10,11",5,"0,1,2,3,6,7,8,9,10,11",4,10,1,"0,1,2,3,6,7,8,9,10,11",0,0,0,True,True,False,fb547d44b77cb184cffa3f0cad279bc549acc94af8c1b776037a77a73bc44761,164fd6d853034aeeb60231274db225591e532ff85c0f8d4a52692bc5155f2e46,2,True
807,4,5,"0,1,2,3,4,6,7,8,9,10,11",5,"0,1,2,3,4,7,8,9,10,11",6,10,1,"0,1,2,3,4,7,8,9,10,11",0,0,0,True,True,False,24eb449f77152b22c9cc90197116b995cf7e0c013d6ac7eceaa68cdb3ca0779a,7f971b356a2d5f79d859a74d8fcd7ebad3faab18e160c4011e0c18a949fe75f8,2,True
807,4,6,"0,1,2,3,4,6,7,8,9,10,11",5,"0,1,2,3,4,6,8,9,10,11",7,10,1,"0,1,2,3,4,6,8,9,10,11",0,0,0,True,True,False,98ecf7edefedeaa790cc916eccdbf53d422242aa9af65e7885c0b08e06687482,eb901d87e10cac6ed46a2c803f3422cac164143b43c4c5218567faf458f48cb1,2,True
807,4,7,"0,1,2,3,4,6,7,8,9,10,11",5,"0,1,2,3,4,6,7,9,10,11",8,10,1,"0,1,2,3,4,6,7,9,10,11",0,0,0,True,True,False,f7d3cbb794bf0515859ea21e90e2ed1e3b8c632aaafd4d9e255538e75a2ae256,9c9d1d6e05309d09e7f9bbfdef3064fed609a4a6800c431c94a7fe8e73adac35,2,True
807,4,8,"0,1,2,3,4,6,7,8,9,10,11",5,"0,1,2,3,4,6,7,8,10,11",9,10,1,"0,1,2,3,4,6,7,8,10,11",0,0,0,True,True,False,a5022ede0a51e5bdbe1f901c04dc090c1921d54fea748a9943fd551a0efdaf2a,780b04af394a29153e49f9c3a6f31f6c62cd72c67f8450d7eddd37e6892a3e29,2,True
807,4,9,"0,1,2,3,4,6,7,8,9,10,11",5,"0,1,2,3,4,6,7,8,9,11",10,10,1,"0,1,2,3,4,6,7,8,9,11",0,0,0,True,True,False,e617be88bb8e930f479eb5341b50518eed752dd353a23832e33f60213e634620,0157e325f9ba0d7f7af42e95cc09116d632f3e1b916a3b053ae57a0fcb189456,2,True
807,4,10,"0,1,2,3,4,6,7,8,9,10,11",5,"0,1,2,3,4,6,7,8,9,10",11,10,1,"0,1,2,3,4,6,7,8,9,10",0,0,0,True,True,False,bbbcf48953c1023a5b961d502e5f327ec0104c8e94d9e81c65af0720620732ad,b8223ad7dbc3f3172f3d8691bcb36048ed1b7f47aad75be8c2f2627ecd1682d2,2,True
807,5,1,"0,1,2,3,4,5,7,8,9,10,11",6,"2,3,4,5,7,8,9,10,11","0,1",9,2,"2,3,4,5,7,8,9,10,11",0,0,0,True,True,False,1269f3aca17e7e8627adf947d3a3d400ca23cb89c83674fe36082eb0d6057fd6,9ba11786afafc73cb7620787fbae824b86ebd13d0ea1bc8ba2531d347a2fb690,2,True
807,5,2,"0,1,2,3,4,5,7,8,9,10,11",6,"0,1,3,4,5,7,8,9,10,11",2,10,1,"0,1,3,4,5,7,8,9,10,11",0,0,0,True,True,False,db492cf7b6bb411e9f836cf73bb889181818370c1f9a6091e94075b52f97fde6,7bf1169e724b5c0c0b4c4bcc777e470cfe07db7bb9f1003be24f7799c99b5113,1,False
807,5,3,"0,1,2,3,4,5,7,8,9,10,11",6,"0,1,2,4,5,7,8,9,10,11",3,10,1,"0,1,2,4,5,7,8,9,10,11",0,0,0,True,True,False,a92792af492efa6bdb7511de384e135f6bd7f036518537cbeff34364d759a122,970d4ea0855ebe8e060ab05edfe8b245440526145601bf7fc4b97b299c123855,1,False
807,5,4,"0,1,2,3,4,5,7,8,9,10,11",6,"0,1,2,3,5,7,8,9,10,11",4,10,1,"0,1,2,3,5,7,8,9,10,11",0,0,0,True,True,False,2eee86a1e71d24995d829829cd4f92f9d404048ca504f106fb3db2caaf2812e9,3b66b653802126ab373a3ccffa56b21bad00c3807242f03254e931fce990b13b,2,True
807,5,5,"0,1,2,3,4,5,7,8,9,10,11",6,"0,1,2,3,4,7,8,9,10,11",5,10,1,"0,1,2,3,4,7,8,9,10,11",0,0,0,True,True,False,24eb449f77152b22c9cc90197116b995cf7e0c013d6ac7eceaa68cdb3ca0779a,37a250b2e3461255e2324d1a78135d1aa6b3b9271935aaa14feff5675935e466,2,True
807,5,6,"0,1,2,3,4,5,7,8,9,10,11",6,"0,1,2,3,4,5,8,9,10,11",7,10,1,"0,1,2,3,4,5,8,9,10,11",0,0,0,True,True,False,017061627a43da7b46d6c2fa36d33f0009366fbcde83cd6e5a1f52c05a2ab721,4c66691849bb1bd7031f8af910963660d28ea4abdf2badd2bed3287e4f8a71e9,2,True
807,5,7,"0,1,2,3,4,5,7,8,9,10,11",6,"0,1,2,3,4,5,7,9,10,11",8,10,1,"0,1,2,3,4,5,7,9,10,11",0,0,0,True,True,False,3f9d6079d269503050e9b01c51f4887c962467de57f159ffc73c024ae1c964df,4796f5e39a4740859af06244a3f489ff57cdc2969741e09aaa77d8b1ae1dcefc,2,True
807,5,8,"0,1,2,3,4,5,7,8,9,10,11",6,"0,1,2,3,4,5,7,8,10,11",9,10,1,"0,1,2,3,4,5,7,8,10,11",0,0,0,True,True,False,63a7f1ab01ebe21bc3bc5d1ad393fd7a5177ad2bab6f9847ae672beb3df4b38c,4de46e098c506e426f63aad05497c8b82b5b8b0f315fcdecdbba50dc23540814,2,True
807,5,9,"0,1,2,3,4,5,7,8,9,10,11",6,"0,1,2,3,4,5,7,8,9,11",10,10,1,"0,1,2,3,4,5,7,8,9,11",0,0,0,True,True,False,19a7d563e5bc8f3cf09f097c0292978b2ad094f5774de918fc3fd70eee26bf7b,5ab9e14e8752ef63b4521c836211b5159ff9f183cbb2ae43cc7a12514b38cd67,2,True
807,5,10,"0,1,2,3,4,5,7,8,9,10,11",6,"0,1,2,3,4,5,7,8,9,10",11,10,1,"0,1,2,3,4,5,7,8,9,10",0,0,0,True,True,False,266fade582510ba03219df2cf9d896e5d4d76b18a70c3e96c4d5761fc4e18b78,291d4ec706b66cc85b5648b4c5d7c9617609bebe753f6b19d51d9c062e7e9ced,2,True
807,6,1,"0,1,2,3,4,5,6,8,9,10,11",7,"2,3,4,5,6,8,9,10,11","0,1",9,2,"2,3,4,5,6,8,9,10,11",0,0,0,True,True,False,df81542a06605130ec8d37890f3b8be414e940a1649a29a43b7df3632425dea5,6192aa3a50ac12bbf180b71bf80d069a369cfb149863d3a8e694765c7973cd39,2,True
807,6,2,"0,1,2,3,4,5,6,8,9,10,11",7,"0,1,3,4,5,6,8,9,10,11",2,10,1,"0,1,3,4,5,6,8,9,10,11",0,0,0,True,True,False,71f278c81dbe4ebd6ff8575ec25c9ab9be50407748b7729e40247256b2859e44,e053ade7158be5aa007cb5220a519301027c82a3d740252624b143ba802dab13,1,False
807,6,3,"0,1,2,3,4,5,6,8,9,10,11",7,"0,1,2,4,5,6,8,9,10,11",3,10,1,"0,1,2,4,5,6,8,9,10,11",0,0,0,True,True,False,84d28241a5d669fad3d84f91272aaa48dc6ccddff1d4d7c3d67bf4c5d2fd7b18,9cfc4833d61eda8153ae88ee012ef7366fb5b33a30d32b06170494f617a6ce81,1,False
807,6,4,"0,1,2,3,4,5,6,8,9,10,11",7,"0,1,2,3,5,6,8,9,10,11",4,10,1,"0,1,2,3,5,6,8,9,10,11",0,0,0,True,True,False,ba65ae2676cf113a4bd461631eeee9861e0cde317a597204d55f4bf4836e5fb1,80ddfb364e472c79bc1bda7dc9d047655ca72d512d530b78d0d374dd73463087,2,True
807,6,5,"0,1,2,3,4,5,6,8,9,10,11",7,"0,1,2,3,4,6,8,9,10,11",5,10,1,"0,1,2,3,4,6,8,9,10,11",0,0,0,True,True,False,98ecf7edefedeaa790cc916eccdbf53d422242aa9af65e7885c0b08e06687482,3926d9d5720dadda7b800ef0e3e00caee87fd8f94637b369380a6ecd4b5e6584,2,True
807,6,6,"0,1,2,3,4,5,6,8,9,10,11",7,"0,1,2,3,4,5,8,9,10,11",6,10,1,"0,1,2,3,4,5,8,9,10,11",0,0,0,True,True,False,017061627a43da7b46d6c2fa36d33f0009366fbcde83cd6e5a1f52c05a2ab721,bc8312704bfeb937d2fd793337c645720a1de3456391b77afe595cfc40baae1d,2,True
807,6,7,"0,1,2,3,4,5,6,8,9,10,11",7,"0,1,2,3,4,5,6,9,10,11",8,10,1,"0,1,2,3,4,5,6,9,10,11",0,0,0,True,True,False,2ebbf5f3258030e1afda2813646b642af4b68829d27988ed760ddb8f4bfb4864,9a462f2229134f8ce8b3d22eb38a3b6ca064fc1c7121c9d2fa11c08cb69d2b61,2,True
807,6,8,"0,1,2,3,4,5,6,8,9,10,11",7,"0,1,2,3,4,5,6,8,10,11",9,10,1,"0,1,2,3,4,5,6,8,10,11",0,0,0,True,True,False,61aded90821d7e057b2b27aff646a62305540a95efbf703f212e13705a00103f,e53db5abb2824850446a3488b8323f924c3a2f9e99426a035a79fed171582480,2,True
807,6,9,"0,1,2,3,4,5,6,8,9,10,11",7,"0,1,2,3,4,5,6,8,9,11",10,10,1,"0,1,2,3,4,5,6,8,9,11",0,0,0,True,True,False,f37be956b65636e81c36ad0f1bb4f415e13d98ea8ba7e60eaf7ead45f5aa34ce,0dc3575b43bef1c8d486bf0130f256f282390e77a5fa437b209f98afa26e0477,2,True
807,6,10,"0,1,2,3,4,5,6,8,9,10,11",7,"0,1,2,3,4,5,6,8,9,10",11,10,1,"0,1,2,3,4,5,6,8,9,10",0,0,0,True,True,False,1ee2db0172c94632c1b22cf8f5b9d117469e9b4018dad9d72eb8b698dd435a89,67303385916168e4871ecf00a55ee8ea21bb507677d5e7bff16fbbb97084ea90,2,True
807,7,1,"0,1,2,3,4,5,6,7,9,10,11",8,"2,3,4,5,6,7,9,10,11","0,1",9,2,"2,3,4,5,6,7,9,10,11",0,0,0,True,True,False,9863ce3403589c7a941dbca52766e5543105804921507862ae1267a731a2bff0,9a3df0053da878613bc2b403f6b62b1c576b96742600a3784360e35f2292e382,2,True
807,7,2,"0,1,2,3,4,5,6,7,9,10,11",8,"0,1,3,4,5,6,7,9,10,11",2,10,1,"0,1,3,4,5,6,7,9,10,11",0,0,0,True,True,False,524601f600606a948df65fa09d088daa0cb4ac1fea8cf70f122defefc84b218f,49807a39c57a81489e65ad1e7cfbe8d3d296964de375c8b01f5b43fe611596b1,1,False
807,7,3,"0,1,2,3,4,5,6,7,9,10,11",8,"0,1,2,4,5,6,7,9,10,11",3,10,1,"0,1,2,4,5,6,7,9,10,11",0,0,0,True,True,False,3fe0a32908073b13975c3ff1a3ef0d929c9e945570c5936bdc6c8cbe406ab957,3b4b943c99af00183984fdcc9135e7a0664128d94a36d32e9a02732f2917518e,1,False
807,7,4,"0,1,2,3,4,5,6,7,9,10,11",8,"0,1,2,3,5,6,7,9,10,11",4,10,1,"0,1,2,3,5,6,7,9,10,11",0,0,0,True,True,False,dc5393ede2d51276583f380446c4d9dfd18cff150e6b56da8672dc898e894772,c8c5d516b79dde690db86cb18a7e47f9c36a38b17179c116eb599dda2dbf0af5,2,True
807,7,5,"0,1,2,3,4,5,6,7,9,10,11",8,"0,1,2,3,4,6,7,9,10,11",5,10,1,"0,1,2,3,4,6,7,9,10,11",0,0,0,True,True,False,f7d3cbb794bf0515859ea21e90e2ed1e3b8c632aaafd4d9e255538e75a2ae256,6f018fabb9a2145fce99526c2d2b955ecc31285d224f920db32e97d1195b94a0,2,True
807,7,6,"0,1,2,3,4,5,6,7,9,10,11",8,"0,1,2,3,4,5,7,9,10,11",6,10,1,"0,1,2,3,4,5,7,9,10,11",0,0,0,True,True,False,3f9d6079d269503050e9b01c51f4887c962467de57f159ffc73c024ae1c964df,505f35ad2b0daed10dcf6ac91cc041227716c3257179a6c09441c9a69d074a21,2,True
807,7,7,"0,1,2,3,4,5,6,7,9,10,11",8,"0,1,2,3,4,5,6,9,10,11",7,10,1,"0,1,2,3,4,5,6,9,10,11",0,0,0,True,True,False,2ebbf5f3258030e1afda2813646b642af4b68829d27988ed760ddb8f4bfb4864,c5a7e67936decb18c672121626a3fe4d17849796facb59b259493fd823058272,2,True
807,7,8,"0,1,2,3,4,5,6,7,9,10,11",8,"0,1,2,3,4,5,6,7,10,11",9,10,1,"0,1,2,3,4,5,6,7,10,11",0,0,0,True,True,False,260ad391f0b40cc1a79737c7326bf99587bc7ef92151cde8976579e0f9522078,4b753f626c0269ecc3bdba97fbb3b5aaeabbe6e34f457e2484dd91dd94e3cfd7,2,True
807,7,9,"0,1,2,3,4,5,6,7,9,10,11",8,"0,1,2,3,4,5,6,7,9,11",10,10,1,"0,1,2,3,4,5,6,7,9,11",0,0,0,True,True,False,264a1a02274bdcb10e27efd4d9874c733c14bac55e853445291bd124074915d9,890bcfd38a2caa97ecccb45a22525cc1a893c9d9832aba729e5817cd5a6670c3,2,True
807,7,10,"0,1,2,3,4,5,6,7,9,10,11",8,"0,1,2,3,4,5,6,7,9,10",11,10,1,"0,1,2,3,4,5,6,7,9,10",0,0,0,True,True,False,802f67c8da1bd3a5ccd0c48d083b86ee24c87d00f3fa79727268dc3c8ad9f51b,5128788a24b18d545c0774ce0fe76c3994139864a5b6f15e7009248d2ebd2fcc,2,True
807,8,1,"0,1,2,3,4,5,6,7,8,10,11",9,"2,3,4,5,6,7,8,10,11","0,1",9,2,"2,3,4,5,6,7,8,10,11",0,0,0,True,True,False,594d4926699ba522b1bb96581769602eed594178f71ffd34e9f3be3a74b11df0,6943091052babbdb0989dcfc9bbbd811193016edb5eb2e88774fcf73b49eb957,2,True
807,8,2,"0,1,2,3,4,5,6,7,8,10,11",9,"0,1,3,4,5,6,7,8,10,11",2,10,1,"0,1,3,4,5,6,7,8,10,11",0,0,0,True,True,False,47830aade6f2a63cf62a2b15553a4965a05fea549c85eb4abb37b05a67148370,4c7e39c725b590792a0326b6a6c93d145cadd89de70e1c8ea286bfcd21ab5016,1,False
807,8,3,"0,1,2,3,4,5,6,7,8,10,11",9,"0,1,2,4,5,6,7,8,10,11",3,10,1,"0,1,2,4,5,6,7,8,10,11",0,0,0,True,True,False,29baf53e1207632aa4b2d17feba43e89299d8cc4d392b234694b9d5cc9c167d5,0a8fc68a475ba18049a3c575cf5eb2f9f8784e7e3504fffefb8eafbab3b4acba,1,False
807,8,4,"0,1,2,3,4,5,6,7,8,10,11",9,"0,1,2,3,5,6,7,8,10,11",4,10,1,"0,1,2,3,5,6,7,8,10,11",0,0,0,True,True,False,ddacbfdb34a0306a238b0cd3f6f2a791680a1f69bee779082509d1f415b2aae1,b417a9a2c447c3e6c233a3a90559a712875194688b2bc166d9c95e8acdf5e78b,2,True
807,8,5,"0,1,2,3,4,5,6,7,8,10,11",9,"0,1,2,3,4,6,7,8,10,11",5,10,1,"0,1,2,3,4,6,7,8,10,11",0,0,0,True,True,False,a5022ede0a51e5bdbe1f901c04dc090c1921d54fea748a9943fd551a0efdaf2a,94839af6a1922d7b569b8b1597f1f6f61b03a0fbcbf7524a15fcb7751cf37c38,2,True
807,8,6,"0,1,2,3,4,5,6,7,8,10,11",9,"0,1,2,3,4,5,7,8,10,11",6,10,1,"0,1,2,3,4,5,7,8,10,11",0,0,0,True,True,False,63a7f1ab01ebe21bc3bc5d1ad393fd7a5177ad2bab6f9847ae672beb3df4b38c,9d49666293a9c8b5a335d1a163d125d6c24606eefe293999670c12b4c59ed243,2,True
807,8,7,"0,1,2,3,4,5,6,7,8,10,11",9,"0,1,2,3,4,5,6,8,10,11",7,10,1,"0,1,2,3,4,5,6,8,10,11",0,0,0,True,True,False,61aded90821d7e057b2b27aff646a62305540a95efbf703f212e13705a00103f,213ae5bdef115ac8f5a8db9c28814304fc1a7bc6d0cba9aee620979ef3dcaede,2,True
807,8,8,"0,1,2,3,4,5,6,7,8,10,11",9,"0,1,2,3,4,5,6,7,10,11",8,10,1,"0,1,2,3,4,5,6,7,10,11",0,0,0,True,True,False,260ad391f0b40cc1a79737c7326bf99587bc7ef92151cde8976579e0f9522078,eae635f04eaefc2117a1e22f3e5381982591ff2c690d8921a696935f8a087a3a,2,True
807,8,9,"0,1,2,3,4,5,6,7,8,10,11",9,"0,1,2,3,4,5,6,7,8,11",10,10,1,"0,1,2,3,4,5,6,7,8,11",0,0,0,True,True,False,cd0733c5157240d217abda8b2ea73d4e46d793d169fc9d2afe418d7c32021f1b,4e5826f003e91be2e43137996909a03afe5a2a859b64fae32a692b193e52984f,2,True
807,8,10,"0,1,2,3,4,5,6,7,8,10,11",9,"0,1,2,3,4,5,6,7,8,10",11,10,1,"0,1,2,3,4,5,6,7,8,10",0,0,0,True,True,False,d06fe09181e5089198ccfbc27a7bb0db23349df5b1eb00b01ff80a98761cd8a3,7ac7162489e668c06f437e92bc00af5a043d55ce70bc989043bc38ddc95b49b4,2,True
807,9,1,"0,1,2,3,4,5,6,7,8,9,11",10,"2,3,4,5,6,7,8,9,11","0,1",9,2,"2,3,4,5,6,7,8,9,11",0,0,0,True,True,False,42f4d32b3dad12d8d0c5b7d09335db9851071b7c4d06a80631e51044aa33ed5e,9aae708061aea93c4e6529f76324a214a41c04ed3f4941890c716b482c07aa3f,2,True
807,9,2,"0,1,2,3,4,5,6,7,8,9,11",10,"0,1,3,4,5,6,7,8,9,11",2,10,1,"0,1,3,4,5,6,7,8,9,11",0,0,0,True,True,False,feb70848700df2fcae93d8a7042c44c2fd9763c7116700dd9577127df07fc668,3de277019d20ea55974a413bebafabdf274b6674a016a267d703c9208f529833,1,False
807,9,3,"0,1,2,3,4,5,6,7,8,9,11",10,"0,1,2,4,5,6,7,8,9,11",3,10,1,"0,1,2,4,5,6,7,8,9,11",0,0,0,True,True,False,dc5420457c56ff692d81510c4cbf80c53b169fb88dd298947512c74df8a6e2fa,2e75bb21e0b8d499792dc42b1a01b05269f258edaf08765ce1e44ad651286e0d,1,False
807,9,4,"0,1,2,3,4,5,6,7,8,9,11",10,"0,1,2,3,5,6,7,8,9,11",4,10,1,"0,1,2,3,5,6,7,8,9,11",0,0,0,True,True,False,66b2ffbd9a67d6f6c00c9163eb890a739b0398e2c45304c41eecf71873310a24,d32effe762451b45d0b48d9366f9ad1bd4c9ed24158a83f847193f8b70445783,2,True
807,9,5,"0,1,2,3,4,5,6,7,8,9,11",10,"0,1,2,3,4,6,7,8,9,11",5,10,1,"0,1,2,3,4,6,7,8,9,11",0,0,0,True,True,False,e617be88bb8e930f479eb5341b50518eed752dd353a23832e33f60213e634620,51f6f2a8a08bbdebd9dda1baa575efd4f36ad9eac3a7bb2bbbdb694cf3218834,2,True
807,9,6,"0,1,2,3,4,5,6,7,8,9,11",10,"0,1,2,3,4,5,7,8,9,11",6,10,1,"0,1,2,3,4,5,7,8,9,11",0,0,0,True,True,False,19a7d563e5bc8f3cf09f097c0292978b2ad094f5774de918fc3fd70eee26bf7b,b2e5649e43e0ef970045361c83c902c4656289149861bccefb5fbf208b2a1232,2,True
